antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Four-Cheese Pizza'}),frozenset({'Butter Chicken'}),0.1357202331390508,0.10741049125728559,0.022481265611990008,0.1656441717791411,1.5421600798972748,1.0,0.00790348869697123,1.0697947788607531,0.40676514664953967,0.1018867924528302,0.06524127827122057,0.1874732486802682
frozenset({'Butter Chicken'}),frozenset({'Four-Cheese Pizza'}),0.10741049125728559,0.1357202331390508,0.022481265611990008,0.20930232558139536,1.542160079897275,1.0,0.00790348869697123,1.0930597051476711,0.3938640132669983,0.1018867924528302,0.085136891159206,0.1874732486802682
frozenset({'Granola Yogurt Bowl'}),frozenset({'Butter Chicken'}),0.11323896752706078,0.10741049125728559,0.014154870940882597,0.125,1.1637596899224807,1.0,0.001991817809333189,1.0201022957059593,0.15868544600938975,0.06854838709677419,0.019706156716417914,0.12839147286821706
frozenset({'Butter Chicken'}),frozenset({'Granola Yogurt Bowl'}),0.10741049125728559,0.11323896752706078,0.014154870940882597,0.13178294573643412,1.1637596899224807,1.0,0.001991817809333189,1.0213586891875819,0.15764925373134336,0.06854838709677419,0.02091203552061726,0.12839147286821706
frozenset({'Butter Chicken'}),frozenset({'Hawaiian Pizza'}),0.10741049125728559,0.10574521232306411,0.013322231473771857,0.124031007751938,1.1729231520478547,1.0,0.0019640862700455713,1.0208749346046437,0.16517024253731355,0.06666666666666667,0.02044808222539808,0.12500762986022096
frozenset({'Hawaiian Pizza'}),frozenset({'Butter Chicken'}),0.10574521232306411,0.10741049125728559,0.013322231473771857,0.12598425196850394,1.1729231520478545,1.0,0.0019640862700455713,1.021251059552475,0.164862662942272,0.06666666666666667,0.020808849453519806,0.12500762986022096
frozenset({'Butter Chicken'}),frozenset({'Korean BBQ Short Ribs'}),0.10741049125728559,0.13322231473771856,0.01582014987510408,0.14728682170542637,1.1055717054263567,1.0,0.001510675602693013,1.0164938308984939,0.10698153967007093,0.07037037037037039,0.016226198720669622,0.1330184108527132
frozenset({'Korean BBQ Short Ribs'}),frozenset({'Butter Chicken'}),0.13322231473771856,0.10741049125728559,0.01582014987510408,0.11875000000000002,1.1055717054263567,1.0,0.001510675602693013,1.012867527651307,0.110167349208757,0.07037037037037039,0.012704057835820924,0.1330184108527132
frozenset({'Butter Chicken'}),frozenset({'Naan Garlic Bread'}),0.10741049125728559,0.1015820149875104,0.01498751040799334,0.13953488372093023,1.3736179946626002,1.0,0.0040765362752799,1.044107387987488,0.3047263681592041,0.07725321888412018,0.04224411061059982,0.1435379336637438
frozenset({'Naan Garlic Bread'}),frozenset({'Butter Chicken'}),0.1015820149875104,0.10741049125728559,0.01498751040799334,0.14754098360655737,1.3736179946626002,1.0,0.0040765362752799,1.0470761544866456,0.30274945937596554,0.07725321888412018,0.044959628089062884,0.1435379336637438
frozenset({'Butter Chicken'}),frozenset({'Omelette with Cheese'}),0.10741049125728559,0.08825978351373855,0.01498751040799334,0.13953488372093023,1.5809565598946906,1.0,0.005507483702521007,1.0595899813218714,0.41169154228855737,0.08294930875576038,0.05623871721354996,0.1546731022378236
frozenset({'Omelette with Cheese'}),frozenset({'Butter Chicken'}),0.08825978351373855,0.10741049125728559,0.01498751040799334,0.169811320754717,1.5809565598946909,1.0,0.005507483702521007,1.0751646355309967,0.40304414003044153,0.08294930875576038,0.06990988453956634,0.1546731022378236
frozenset({'Pancakes with Maple Syrup'}),frozenset({'Butter Chicken'}),0.08825978351373855,0.10741049125728559,0.017485428809325562,0.19811320754716982,1.8444493198771392,1.0,0.00800540210385323,1.1131116226673852,0.5021526418786694,0.09813084112149532,0.10161750211208112,0.18045195261079422
frozenset({'Butter Chicken'}),frozenset({'Pancakes with Maple Syrup'}),0.10741049125728559,0.08825978351373855,0.017485428809325562,0.16279069767441862,1.8444493198771392,1.0,0.00800540210385323,1.0890230363585902,0.5129264392324095,0.09813084112149532,0.08174577891048106,0.18045195261079422
frozenset({'Butter Chicken'}),frozenset({'Paratha with Omelette'}),0.10741049125728559,0.12489592006661115,0.017485428809325562,0.16279069767441862,1.3034108527131785,1.0,0.004070296678940185,1.0452632065871035,0.26079424307036253,0.08139534883720932,0.043303166419578265,0.15139534883720931
frozenset({'Paratha with Omelette'}),frozenset({'Butter Chicken'}),0.12489592006661115,0.10741049125728559,0.017485428809325562,0.14,1.3034108527131785,1.0,0.004070296678940185,1.0378947776078074,0.2660051651488379,0.08139534883720932,0.036511194029850765,0.15139534883720931
frozenset({'Butter Chicken'}),frozenset({'Peach Iced Tea'}),0.10741049125728559,0.049125728559533725,0.017485428809325562,0.16279069767441862,3.3137564052029957,1.0,0.01220881017137398,1.1357664908872238,0.7822494669509595,0.125748502994012,0.11953732741416527,0.25936145053212456
frozenset({'Peach Iced Tea'}),frozenset({'Butter Chicken'}),0.049125728559533725,0.10741049125728559,0.017485428809325562,0.3559322033898305,3.3137564052029957,1.0,0.01220881017137398,1.3858626583110565,0.734300725544158,0.125748502994012,0.2784277763723754,0.25936145053212456
frozenset({'Peri Peri Grilled Wings'}),frozenset({'Butter Chicken'}),0.11074104912572856,0.10741049125728559,0.013322231473771857,0.12030075187969926,1.1200093256396806,1.0,0.001427480984830155,1.0146530313058206,0.12049391385767792,0.06504065040650406,0.01444142071596904,0.12216587981581863
frozenset({'Butter Chicken'}),frozenset({'Peri Peri Grilled Wings'}),0.10741049125728559,0.11074104912572856,0.013322231473771857,0.124031007751938,1.1200093256396806,1.0,0.001427480984830155,1.015171722679478,0.12004430970149256,0.06504065040650406,0.014944981563743008,0.12216587981581863
frozenset({'Butter Chicken'}),frozenset({'Scrambled Eggs Meal'}),0.10741049125728559,0.06078268109908409,0.011656952539550375,0.10852713178294573,1.7854943187851757,1.0,0.005128254902762824,1.0535568185932012,0.4928704690831557,0.07446808510638299,0.05083429545329595,0.15015397685037699
frozenset({'Scrambled Eggs Meal'}),frozenset({'Butter Chicken'}),0.06078268109908409,0.10741049125728559,0.011656952539550375,0.19178082191780824,1.785494318785176,1.0,0.005128254902762824,1.1043904091223415,0.4684017223910842,0.07446808510638299,0.09452310365978331,0.15015397685037699
frozenset({'Smoked Beef Ribs'}),frozenset({'Butter Chicken'}),0.16902581182348042,0.10741049125728559,0.02164862614487927,0.12807881773399016,1.1924237216939704,1.0,0.003493480661757725,1.0237043518348645,0.19419608447664577,0.08496732026143793,0.02315546650981547,0.1648146026654447
frozenset({'Butter Chicken'}),frozenset({'Smoked Beef Ribs'}),0.10741049125728559,0.16902581182348042,0.02164862614487927,0.20155038759689925,1.1924237216939706,1.0,0.003493480661757725,1.0407346628618546,0.18079075774971315,0.08496732026143793,0.03914029609606815,0.1648146026654447
frozenset({'Smoked Sausage Combo'}),frozenset({'Butter Chicken'}),0.16402997502081598,0.10741049125728559,0.03996669442131557,0.2436548223350254,2.26844528390981,1.0,0.022348154223409442,1.1801351222974144,0.6688869521912352,0.1726618705035971,0.15263940450034097,0.3078739227954197
frozenset({'Butter Chicken'}),frozenset({'Smoked Sausage Combo'}),0.10741049125728559,0.16402997502081598,0.03996669442131557,0.37209302325581395,2.26844528390981,1.0,0.022348154223409442,1.331359669411293,0.6264575559701494,0.1726618705035971,0.24888816825720372,0.3078739227954197
frozenset({'Butter Chicken'}),frozenset({'Spicy Chicken Fajita Pizza'}),0.10741049125728559,0.08326394671107411,0.020815986677768527,0.1937984496124031,2.3275193798449614,1.0,0.011872565257511607,1.1371052968679947,0.6389925373134329,0.12254901960784313,0.12057396728837069,0.22189922480620156
frozenset({'Spicy Chicken Fajita Pizza'}),frozenset({'Butter Chicken'}),0.08326394671107411,0.10741049125728559,0.020815986677768527,0.25,2.3275193798449614,1.0,0.011872565257511607,1.1901193449902858,0.6221616712079927,0.12254901960784313,0.15974813432835824,0.22189922480620156
frozenset({'Butter Chicken'}),frozenset({'Tandoori Chicken Pizza'}),0.10741049125728559,0.10241465445462115,0.01665278934221482,0.15503875968992248,1.5138337429885926,1.0,0.005652380995298809,1.0622799043610447,0.3802705223880596,0.08620689655172413,0.05862852540593404,0.15882019285309132
frozenset({'Tandoori Chicken Pizza'}),frozenset({'Butter Chicken'}),0.10241465445462115,0.10741049125728559,0.01665278934221482,0.16260162601626016,1.5138337429885926,1.0,0.005652380995298809,1.065907859954892,0.3781539888682745,0.08620689655172413,0.061832605266351176,0.15882019285309132
frozenset({'Butter Chicken'}),frozenset({'Turkey Bacon & Eggs'}),0.10741049125728559,0.10990840965861781,0.012489592006661115,0.11627906976744186,1.0579633544749825,1.0,0.0006842757319219829,1.007208904859985,0.06138059701492539,0.06097560975609757,0.007157308503926736,0.11495771670190275
frozenset({'Turkey Bacon & Eggs'}),frozenset({'Butter Chicken'}),0.10990840965861781,0.10741049125728559,0.012489592006661115,0.11363636363636363,1.0579633544749825,1.0,0.0006842757319219829,1.0070240611456265,0.06155285313376989,0.06097560975609757,0.0069750678426051555,0.11495771670190275
frozenset({'Butter Chicken'}),frozenset({'Veggie Supreme Pizza'}),0.10741049125728559,0.11323896752706078,0.019983347210657785,0.18604651162790697,1.6429548563611491,1.0,0.007820294079108376,1.0894492684667538,0.4384328358208956,0.0995850622406639,0.08210503330057867,0.18125854993160057
frozenset({'Veggie Supreme Pizza'}),frozenset({'Butter Chicken'}),0.11323896752706078,0.10741049125728559,0.019983347210657785,0.17647058823529413,1.6429548563611494,1.0,0.007820294079108376,1.0838586891875819,0.4413145539906104,0.0995850622406639,0.07737050043898158,0.18125854993160057
frozenset({'Chicken Biryani'}),frozenset({'Chana Masala'}),0.12822647793505412,0.10741049125728559,0.03913405495420483,0.3051948051948052,2.841387294875667,1.0,0.025361185967009175,1.2846615359474582,0.7433802759657787,0.19915254237288132,0.22158485171544876,0.3347679452330615
frozenset({'Chana Masala'}),frozenset({'Chicken Biryani'}),0.10741049125728559,0.12822647793505412,0.03913405495420483,0.3643410852713178,2.8413872948756667,1.0,0.025361185967009175,1.3714485895899757,0.7260439822165767,0.19915254237288132,0.2708439765146635,0.3347679452330615
frozenset({'Cold Brew Coffee'}),frozenset({'Chana Masala'}),0.06411323896752706,0.10741049125728559,0.020815986677768527,0.3246753246753247,3.0227524413570928,1.0,0.0139295521841707,1.3217190802536347,0.7150177935943062,0.13812154696132597,0.24340957549912776,0.2592368871438639
frozenset({'Chana Masala'}),frozenset({'Cold Brew Coffee'}),0.10741049125728559,0.06411323896752706,0.020815986677768527,0.1937984496124031,3.0227524413570928,1.0,0.0139295521841707,1.1608595401268174,0.7497014925373136,0.13812154696132597,0.13856933984385775,0.2592368871438639
frozenset({'Dal Makhani'}),frozenset({'Chana Masala'}),0.10491257285595337,0.10741049125728559,0.018318068276436304,0.17460317460317462,1.62556909068537,1.0,0.007049357286912587,1.0814065202075194,0.42993657505285415,0.0944206008583691,0.07527837005448948,0.17257290513104467
frozenset({'Chana Masala'}),frozenset({'Dal Makhani'}),0.10741049125728559,0.10491257285595337,0.018318068276436304,0.17054263565891475,1.62556909068537,1.0,0.007049357286912587,1.0791240944073086,0.43113975576662145,0.0944206008583691,0.07332251667568057,0.17257290513104467
frozenset({'Fish Masala Curry'}),frozenset({'Chana Masala'}),0.11490424646128226,0.10741049125728559,0.018318068276436304,0.15942028985507248,1.4842152567127291,1.0,0.0059761467164817575,1.0618737259180568,0.36859659625416924,0.08979591836734695,0.05826844040666236,0.1649814627569936
frozenset({'Chana Masala'}),frozenset({'Fish Masala Curry'}),0.10741049125728559,0.11490424646128226,0.018318068276436304,0.17054263565891475,1.4842152567127291,1.0,0.0059761467164817575,1.0670780580046224,0.3655020352781548,0.08979591836734695,0.0628614350200909,0.1649814627569936
frozenset({'Four-Cheese Pizza'}),frozenset({'Chana Masala'}),0.1357202331390508,0.10741049125728559,0.018318068276436304,0.13496932515337423,1.2565748799162981,1.0,0.003740291361417526,1.0318587937947692,0.2362497810474689,0.08148148148148149,0.030875148795897814,0.1527559804061445
frozenset({'Chana Masala'}),frozenset({'Four-Cheese Pizza'}),0.10741049125728559,0.1357202331390508,0.018318068276436304,0.17054263565891475,1.2565748799162983,1.0,0.003740291361417526,1.0419821488323595,0.2287567842605156,0.08148148148148149,0.04029066033367689,0.1527559804061445
frozenset({'Granola Yogurt Bowl'}),frozenset({'Chana Masala'}),0.11323896752706078,0.10741049125728559,0.014154870940882597,0.125,1.1637596899224807,1.0,0.001991817809333189,1.0201022957059593,0.15868544600938975,0.06854838709677419,0.019706156716417914,0.12839147286821706
frozenset({'Chana Masala'}),frozenset({'Granola Yogurt Bowl'}),0.10741049125728559,0.11323896752706078,0.014154870940882597,0.13178294573643412,1.1637596899224807,1.0,0.001991817809333189,1.0213586891875819,0.15764925373134336,0.06854838709677419,0.02091203552061726,0.12839147286821706
frozenset({'Grilled Chicken Breast'}),frozenset({'Chana Masala'}),0.14238134887593673,0.10741049125728559,0.02164862614487927,0.15204678362573099,1.4155673421279296,1.0,0.006355375516239936,1.0526400413448562,0.3423076923076923,0.09489051094890512,0.05000763725233481,0.17679858561131512
frozenset({'Chana Masala'}),frozenset({'Grilled Chicken Breast'}),0.10741049125728559,0.14238134887593673,0.02164862614487927,0.20155038759689925,1.4155673421279298,1.0,0.006355375516239936,1.0741049125728561,0.328896383467279,0.09489051094890512,0.06899224806201551,0.17679858561131512
frozenset({'Grilled Prawns'}),frozenset({'Chana Masala'}),0.10824313072439634,0.10741049125728559,0.01665278934221482,0.15384615384615383,1.4323196183661298,1.0,0.005026341495880826,1.0548785103322988,0.33846872082166196,0.08368200836820083,0.05202353616532719,0.15444245676803814
frozenset({'Chana Masala'}),frozenset({'Grilled Prawns'}),0.10741049125728559,0.10824313072439634,0.01665278934221482,0.15503875968992248,1.43231961836613,1.0,0.005026341495880826,1.0553819829041549,0.3381529850746269,0.08368200836820083,0.0524757706700251,0.15444245676803814
frozenset({'Hawaiian Pizza'}),frozenset({'Chana Masala'}),0.10574521232306411,0.10741049125728559,0.01498751040799334,0.14173228346456695,1.3195385460538365,1.0,0.0036293652042670536,1.0399896111038964,0.2707945375543142,0.07563025210084034,0.038451933247150114,0.14063358359274858
frozenset({'Chana Masala'}),frozenset({'Hawaiian Pizza'}),0.10741049125728559,0.10574521232306411,0.01498751040799334,0.13953488372093023,1.3195385460538362,1.0,0.0036293652042670536,1.0392690775704931,0.2712997512437812,0.07563025210084034,0.03778528430990429,0.14063358359274858
frozenset({'Korean BBQ Short Ribs'}),frozenset({'Chana Masala'}),0.13322231473771856,0.10741049125728559,0.017485428809325562,0.13125,1.2219476744186046,1.0,0.0031759545369144937,1.0274411611426928,0.20955125566076585,0.0783582089552239,0.026708255597014938,0.14702034883720932
frozenset({'Chana Masala'}),frozenset({'Korean BBQ Short Ribs'}),0.10741049125728559,0.13322231473771856,0.017485428809325562,0.16279069767441862,1.2219476744186049,1.0,0.0031759545369144937,1.0353177907299473,0.20349147121535194,0.0783582089552239,0.03411299510756653,0.14702034883720932
frozenset({'Mushroom Alfredo Pizza'}),frozenset({'Chana Masala'}),0.09908409658617819,0.10741049125728559,0.011656952539550375,0.11764705882352941,1.0953032375740994,1.0,0.0010142810494446416,1.011601443241743,0.09658040665434385,0.05982905982905983,0.011468393327480248,0.11308709530323757
frozenset({'Chana Masala'}),frozenset({'Mushroom Alfredo Pizza'}),0.10741049125728559,0.09908409658617819,0.011656952539550375,0.10852713178294573,1.0953032375740994,1.0,0.0010142810494446416,1.010592622090287,0.09748134328358213,0.05982905982905983,0.010481594520626457,0.11308709530323757
frozenset({'Mutton Karahi'}),frozenset({'Chana Masala'}),0.10657785179017486,0.10741049125728559,0.02497918401332223,0.23437499999999997,2.182049418604651,1.0,0.013531604595393374,1.1658311950925249,0.6063373718546132,0.13215859030837002,0.14224288712686564,0.23346656976744184
frozenset({'Chana Masala'}),frozenset({'Mutton Karahi'}),0.10741049125728559,0.10657785179017486,0.02497918401332223,0.23255813953488372,2.182049418604651,1.0,0.013531604595393374,1.1641561325158327,0.6069029850746269,0.13215859030837002,0.14100869112897985,0.23346656976744184
frozenset({'Naan Garlic Bread'}),frozenset({'Chana Masala'}),0.1015820149875104,0.10741049125728559,0.012489592006661115,0.12295081967213115,1.1446816622188334,1.0,0.0015786178739476756,1.0177188791272072,0.14068582020389256,0.0635593220338983,0.017410386591632004,0.11961494471978651
frozenset({'Chana Masala'}),frozenset({'Naan Garlic Bread'}),0.10741049125728559,0.1015820149875104,0.012489592006661115,0.11627906976744186,1.1446816622188334,1.0,0.0015786178739476756,1.0166308777772908,0.1416044776119404,0.0635593220338983,0.016358816302778197,0.11961494471978651
frozenset({'Pancakes with Maple Syrup'}),frozenset({'Chana Masala'}),0.08825978351373855,0.10741049125728559,0.011656952539550375,0.1320754716981132,1.2296328799180927,1.0,0.0021769258340780424,1.028418347029649,0.2048271363339858,0.06334841628959276,0.02763306110954661,0.12030130174052947
frozenset({'Chana Masala'}),frozenset({'Pancakes with Maple Syrup'}),0.10741049125728559,0.08825978351373855,0.011656952539550375,0.10852713178294573,1.229632879918093,1.0,0.0021769258340780424,1.0227346776237194,0.20922174840085306,0.06334841628959276,0.022229301617641858,0.12030130174052947
frozenset({'Paneer Tikka Masala'}),frozenset({'Chana Masala'}),0.11074104912572856,0.10741049125728559,0.01498751040799334,0.13533834586466165,1.2600104913446406,1.0,0.0030927599190516374,1.0322991709807043,0.23205368289637957,0.07377049180327869,0.03128857591740545,0.13743661479279595
frozenset({'Chana Masala'}),frozenset({'Paneer Tikka Masala'}),0.10741049125728559,0.11074104912572856,0.01498751040799334,0.13953488372093023,1.2600104913446406,1.0,0.0030927599190516374,1.0334631050700993,0.23118781094527366,0.07377049180327869,0.03237958365995993,0.13743661479279595
frozenset({'Paratha with Omelette'}),frozenset({'Chana Masala'}),0.12489592006661115,0.10741049125728559,0.01665278934221482,0.13333333333333333,1.241343669250646,1.0,0.0032376572118294426,1.029910971626209,0.22216936251189343,0.07722007722007722,0.029042288557213934,0.14418604651162792
frozenset({'Chana Masala'}),frozenset({'Paratha with Omelette'}),0.10741049125728559,0.12489592006661115,0.01665278934221482,0.15503875968992248,1.241343669250646,1.0,0.0032376572118294426,1.0356736358844696,0.2178171641791045,0.07722007722007722,0.034444862404944716,0.14418604651162792
frozenset({'Peri Peri Grilled Wings'}),frozenset({'Chana Masala'}),0.11074104912572856,0.10741049125728559,0.01582014987510408,0.14285714285714288,1.330011074197121,1.0,0.003925399386162379,1.0413544268665003,0.2790262172284645,0.07818930041152264,0.0397121535181237,0.14507198228128462
frozenset({'Chana Masala'}),frozenset({'Peri Peri Grilled Wings'}),0.10741049125728559,0.11074104912572856,0.01582014987510408,0.14728682170542637,1.3300110741971207,1.0,0.003925399386162379,1.0428582242071003,0.2779850746268658,0.07818930041152264,0.04109688470806842,0.14507198228128462
frozenset({'Scrambled Eggs Meal'}),frozenset({'Chana Masala'}),0.06078268109908409,0.10741049125728559,0.017485428809325562,0.28767123287671237,2.678241478177764,1.0,0.010956731172538012,1.2530583488118876,0.6671732522796353,0.11602209944751381,0.20195256593743618,0.2252309652755655
frozenset({'Chana Masala'}),frozenset({'Scrambled Eggs Meal'}),0.10741049125728559,0.06078268109908409,0.017485428809325562,0.16279069767441862,2.678241478177764,1.0,0.010956731172538012,1.121842908687205,0.7020255863539446,0.11602209944751381,0.10860959920831274,0.2252309652755655
frozenset({'Smoked Beef Ribs'}),frozenset({'Chana Masala'}),0.16902581182348042,0.10741049125728559,0.030807660283097418,0.18226600985221675,1.6969106808721885,1.0,0.012652514799975874,1.0915401823781385,0.4942317066565564,0.12542372881355934,0.08386331887361224,0.23454385763928667
frozenset({'Chana Masala'}),frozenset({'Smoked Beef Ribs'}),0.10741049125728559,0.16902581182348042,0.030807660283097418,0.2868217054263566,1.6969106808721888,1.0,0.012652514799975874,1.1651703290735982,0.4601149657119807,0.12542372881355934,0.1417563809790123,0.23454385763928667
frozenset({'Spicy Chicken Fajita Pizza'}),frozenset({'Chana Masala'}),0.08326394671107411,0.10741049125728559,0.02414654454621149,0.29,2.6999224806201547,1.0,0.015203123125954572,1.2571683221728371,0.6868050988129912,0.145,0.20456156716417911,0.2574031007751938
frozenset({'Chana Masala'}),frozenset({'Spicy Chicken Fajita Pizza'}),0.10741049125728559,0.08326394671107411,0.02414654454621149,0.2248062015503876,2.699922480620155,1.0,0.015203123125954572,1.1825895087427143,0.7053847143592382,0.145,0.1543980454695872,0.2574031007751938
frozenset({'Tandoori Chicken Pizza'}),frozenset({'Chana Masala'}),0.10241465445462115,0.10741049125728559,0.018318068276436304,0.17886178861788618,1.665217117287452,1.0,0.007317659929520293,1.0870149462906322,0.4450581885646821,0.09565217391304348,0.08004944788253854,0.17470221213840048
frozenset({'Chana Masala'}),frozenset({'Tandoori Chicken Pizza'}),0.10741049125728559,0.10241465445462115,0.018318068276436304,0.17054263565891475,1.6652171172874521,1.0,0.007317659929520293,1.08213560350798,0.4475491858887381,0.09565217391304348,0.07590139649940317,0.17470221213840048
frozenset({'Turkey Bacon & Eggs'}),frozenset({'Chana Masala'}),0.10990840965861781,0.10741049125728559,0.019983347210657785,0.18181818181818182,1.6927413671599718,1.0,0.008178030935918653,1.0909427329077621,0.45977549111318994,0.10126582278481014,0.0833616010854817,0.1839323467230444
frozenset({'Chana Masala'}),frozenset({'Turkey Bacon & Eggs'}),0.10741049125728559,0.10990840965861781,0.019983347210657785,0.18604651162790697,1.6927413671599718,1.0,0.008178030935918653,1.0935410967051267,0.4584888059701493,0.10126582278481014,0.08553962625361673,0.1839323467230444
frozenset({'Veggie Supreme Pizza'}),frozenset({'Chana Masala'}),0.11323896752706078,0.10741049125728559,0.019983347210657785,0.17647058823529413,1.6429548563611494,1.0,0.007820294079108376,1.0838586891875819,0.4413145539906104,0.0995850622406639,0.07737050043898158,0.18125854993160057
frozenset({'Chana Masala'}),frozenset({'Veggie Supreme Pizza'}),0.10741049125728559,0.11323896752706078,0.019983347210657785,0.18604651162790697,1.6429548563611491,1.0,0.007820294079108376,1.0894492684667538,0.4384328358208956,0.0995850622406639,0.08210503330057867,0.18125854993160057
frozenset({'Chicken Tandoori'}),frozenset({'Chicken Biryani'}),0.08326394671107411,0.12822647793505412,0.011656952539550375,0.13999999999999999,1.0918181818181818,1.0,0.0009803099138173087,1.0136901419359836,0.09173478655767482,0.058333333333333334,0.013505253104106954,0.11545454545454545
frozenset({'Chicken Biryani'}),frozenset({'Chicken Tandoori'}),0.12822647793505412,0.08326394671107411,0.011656952539550375,0.09090909090909091,1.0918181818181818,1.0,0.0009803099138173087,1.0084096586178186,0.09646609360076408,0.058333333333333334,0.008339526050697712,0.11545454545454545
frozenset({'Chocolate Shake'}),frozenset({'Chicken Biryani'}),0.05245628642797669,0.12822647793505412,0.017485428809325562,0.3333333333333333,2.5995670995670994,1.0,0.01075914395511373,1.3076602830974187,0.649384885764499,0.10714285714285714,0.23527539000318368,0.23484848484848483
frozenset({'Chicken Biryani'}),frozenset({'Chocolate Shake'}),0.12822647793505412,0.05245628642797669,0.017485428809325562,0.13636363636363635,2.5995670995670994,1.0,0.01075914395511373,1.097155878872869,0.7058261700095511,0.10714285714285714,0.08855248442243169,0.23484848484848483
frozenset({'Classic Lemonade'}),frozenset({'Chicken Biryani'}),0.03996669442131557,0.12822647793505412,0.014154870940882597,0.3541666666666667,2.7620400432900434,1.0,0.009030082480530725,1.3498428728747551,0.6645069129126064,0.0918918918918919,0.25917303406558423,0.23227813852813853
frozenset({'Chicken Biryani'}),frozenset({'Classic Lemonade'}),0.12822647793505412,0.03996669442131557,0.014154870940882597,0.11038961038961038,2.7620400432900434,1.0,0.009030082480530725,1.079161525978959,0.731782684420473,0.0918918918918919,0.07335465921762538,0.23227813852813853
frozenset({'Cold Brew Coffee'}),frozenset({'Chicken Biryani'}),0.06411323896752706,0.12822647793505412,0.018318068276436304,0.28571428571428575,2.2282003710575142,1.0,0.010097053454621844,1.2204829308909244,0.5889679715302492,0.10526315789473686,0.18065220357483971,0.2142857142857143
frozenset({'Chicken Biryani'}),frozenset({'Cold Brew Coffee'}),0.12822647793505412,0.06411323896752706,0.018318068276436304,0.14285714285714288,2.2282003710575142,1.0,0.010097053454621844,1.0918678878712185,0.6322827125119389,0.10526315789473686,0.08413828164717847,0.2142857142857143
frozenset({'Dal Makhani'}),frozenset({'Chicken Biryani'}),0.10491257285595337,0.12822647793505412,0.019983347210657785,0.19047619047619047,1.4854669140383425,1.0,0.006530777502234122,1.076896703727286,0.3651162790697674,0.09375,0.07140583071815162,0.17316017316017315
frozenset({'Chicken Biryani'}),frozenset({'Dal Makhani'}),0.12822647793505412,0.10491257285595337,0.019983347210657785,0.15584415584415584,1.4854669140383425,1.0,0.006530777502234122,1.06033433677064,0.3748806112702961,0.09375,0.05690123829658713,0.17316017316017315
frozenset({'Fish Masala Curry'}),frozenset({'Chicken Biryani'}),0.11490424646128226,0.12822647793505412,0.01582014987510408,0.13768115942028988,1.0737342367777152,1.0,0.0010863830515924506,1.0109642524786768,0.07758578006634659,0.06959706959706961,0.010845341417161557,0.13052889139845664
frozenset({'Chicken Biryani'}),frozenset({'Fish Masala Curry'}),0.12822647793505412,0.11490424646128226,0.01582014987510408,0.12337662337662339,1.0737342367777152,1.0,0.0010863830515924506,1.009664785518241,0.0787714271351733,0.06959706959706961,0.00957227156662718,0.13052889139845664
frozenset({'Four-Cheese Pizza'}),frozenset({'Chicken Biryani'}),0.1357202331390508,0.12822647793505412,0.03330557868442964,0.24539877300613494,1.9137917297426497,1.0,0.015902651204484742,1.1552771064763103,0.5524566473988438,0.14440433212996387,0.13440680647599623,0.25256951637319736
frozenset({'Chicken Biryani'}),frozenset({'Four-Cheese Pizza'}),0.12822647793505412,0.1357202331390508,0.03330557868442964,0.2597402597402597,1.9137917297426497,1.0,0.015902651204484742,1.1675358254086508,0.5477077363896848,0.14440433212996387,0.14349523309060877,0.25256951637319736
frozenset({'Granola Yogurt Bowl'}),frozenset({'Chicken Biryani'}),0.11323896752706078,0.12822647793505412,0.020815986677768527,0.18382352941176472,1.433584797555386,1.0,0.006295752706771558,1.068118909917411,0.34107042253521136,0.09433962264150943,0.06377465026125065,0.17308059587471353
frozenset({'Chicken Biryani'}),frozenset({'Granola Yogurt Bowl'}),0.12822647793505412,0.11323896752706078,0.020815986677768527,0.16233766233766234,1.4335847975553857,1.0,0.006295752706771558,1.0586139457428887,0.34693409742120346,0.09433962264150943,0.05536857508688495,0.17308059587471353
frozenset({'Grilled Chicken Breast'}),frozenset({'Chicken Biryani'}),0.14238134887593673,0.12822647793505412,0.028309741881765195,0.19883040935672514,1.5506189716716032,1.0,0.010052682991761652,1.0881260749861732,0.41404911479154766,0.11683848797250859,0.080988845881019,0.20980481506797294
frozenset({'Chicken Biryani'}),frozenset({'Grilled Chicken Breast'}),0.12822647793505412,0.14238134887593673,0.028309741881765195,0.22077922077922077,1.550618971671603,1.0,0.010052682991761652,1.1006106022758813,0.40732625428394853,0.11683848797250859,0.091413440928004,0.20980481506797294
frozenset({'Grilled Prawns'}),frozenset({'Chicken Biryani'}),0.10824313072439634,0.12822647793505412,0.01498751040799334,0.13846153846153847,1.0798201798201799,1.0,0.0011078749945403529,1.0118799809682406,0.08289241622574953,0.06766917293233082,0.011740504004114327,0.12767232767232767
frozenset({'Chicken Biryani'}),frozenset({'Grilled Prawns'}),0.12822647793505412,0.10824313072439634,0.01498751040799334,0.11688311688311688,1.0798201798201796,1.0,0.0011078749945403529,1.0097835137385514,0.0847925289186034,0.06766917293233082,0.00968872397443825,0.12767232767232767
frozenset({'Hawaiian Pizza'}),frozenset({'Chicken Biryani'}),0.10574521232306411,0.12822647793505412,0.017485428809325562,0.16535433070866143,1.2895490336435218,1.0,0.0039260926746445685,1.0444833707759258,0.25108628181253884,0.08076923076923076,0.042588874098474096,0.1508589835361489
