id,user_id,total_price,created_at
500,69,250.69,2025-12-08 06:20:54.801879+00:00
501,29,285.84,2025-12-08 06:20:54.814497+00:00
502,89,73.44,2025-12-08 06:20:54.826161+00:00
503,18,29.52,2025-12-08 06:20:54.829959+00:00
504,45,165.35,2025-12-08 06:20:54.836417+00:00
505,94,65.13,2025-12-08 06:20:54.845519+00:00
506,103,204.98,2025-12-08 06:20:54.850048+00:00
507,21,309.66,2025-12-08 06:20:54.859209+00:00
508,69,250.69,2025-12-08 06:20:54.875861+00:00
509,64,248.68,2025-12-08 06:20:54.888470+00:00
510,28,170.19,2025-12-08 06:20:54.902497+00:00
511,64,53.40,2025-12-08 06:20:54.910695+00:00
512,66,98.02,2025-12-08 06:20:54.914584+00:00
513,92,336.07,2025-12-08 06:20:54.921094+00:00
514,96,121.99,2025-12-08 06:20:54.931018+00:00
515,47,59.75,2025-12-08 06:20:54.935750+00:00
516,80,201.88,2025-12-08 06:20:54.940504+00:00
517,16,92.55,2025-12-08 06:20:54.949618+00:00
518,76,69.09,2025-12-08 06:20:54.954466+00:00
519,45,165.35,2025-12-08 06:20:54.961691+00:00
520,43,86.68,2025-12-08 06:20:54.973044+00:00
521,47,58.71,2025-12-08 06:20:54.980209+00:00
522,36,244.15,2025-12-08 06:20:54.984735+00:00
523,8,99.39,2025-12-08 06:20:54.995572+00:00
524,107,121.16,2025-12-08 06:20:55.001068+00:00
525,87,62.39,2025-12-08 06:20:55.006297+00:00
526,13,290.42,2025-12-08 06:20:55.011634+00:00
527,11,50.27,2025-12-08 06:20:55.025327+00:00
528,88,162.33,2025-12-08 06:20:55.032077+00:00
529,92,336.07,2025-12-08 06:20:55.040751+00:00
530,51,45.21,2025-12-08 06:20:55.050776+00:00
531,49,68.57,2025-12-08 06:20:55.054999+00:00
532,10,293.66,2025-12-08 06:20:55.061785+00:00
533,65,174.50,2025-12-08 06:20:55.075302+00:00
534,26,129.92,2025-12-08 06:20:55.082067+00:00
535,57,64.85,2025-12-08 06:20:55.089134+00:00
536,31,111.89,2025-12-08 06:20:55.099296+00:00
537,68,130.94,2025-12-08 06:20:55.108537+00:00
538,104,318.25,2025-12-08 06:20:55.114241+00:00
539,29,133.33,2025-12-08 06:20:55.124879+00:00
540,91,289.52,2025-12-08 06:20:55.129882+00:00
541,99,266.92,2025-12-08 06:20:55.137612+00:00
542,102,155.61,2025-12-08 06:20:55.149113+00:00
543,87,239.41,2025-12-08 06:20:55.160570+00:00
544,75,11.90,2025-12-08 06:20:55.173269+00:00
545,10,108.26,2025-12-08 06:20:55.177226+00:00
546,25,353.77,2025-12-08 06:20:55.181832+00:00
547,60,186.45,2025-12-08 06:20:55.195115+00:00
548,39,221.25,2025-12-08 06:20:55.207287+00:00
549,32,248.53,2025-12-08 06:20:55.219637+00:00
550,35,231.08,2025-12-08 06:20:55.231088+00:00
551,72,176.50,2025-12-08 06:20:55.243058+00:00
552,52,203.39,2025-12-08 06:20:55.256496+00:00
553,52,139.45,2025-12-08 06:20:55.267837+00:00
554,18,147.99,2025-12-08 06:20:55.273117+00:00
555,42,160.74,2025-12-08 06:20:55.283551+00:00
556,63,89.89,2025-12-08 06:20:55.294914+00:00
557,43,107.58,2025-12-08 06:20:55.303754+00:00
558,74,231.21,2025-12-08 06:20:55.309232+00:00
559,91,110.14,2025-12-08 06:20:55.318183+00:00
560,55,118.24,2025-12-08 06:20:55.322849+00:00
561,48,125.13,2025-12-08 06:20:55.329312+00:00
562,54,11.18,2025-12-08 06:20:55.333942+00:00
563,79,208.13,2025-12-08 06:20:55.340052+00:00
564,74,30.62,2025-12-08 06:20:55.350052+00:00
565,41,239.83,2025-12-08 06:20:55.356463+00:00
566,53,125.40,2025-12-08 06:20:55.366304+00:00
567,20,199.75,2025-12-08 06:20:55.371970+00:00
568,82,17.57,2025-12-08 06:20:55.382389+00:00
569,38,187.95,2025-12-08 06:20:55.386222+00:00
570,66,147.71,2025-12-08 06:20:55.393635+00:00
571,42,140.90,2025-12-08 06:20:55.404404+00:00
572,95,154.65,2025-12-08 06:20:55.410747+00:00
573,40,203.59,2025-12-08 06:20:55.416350+00:00
574,58,125.52,2025-12-08 06:20:55.424512+00:00
575,42,160.74,2025-12-08 06:20:55.429369+00:00
576,9,294.33,2025-12-08 06:20:55.442456+00:00
577,22,298.07,2025-12-08 06:20:55.453871+00:00
578,16,76.49,2025-12-08 06:20:55.466336+00:00
579,100,112.64,2025-12-08 06:20:55.470807+00:00
580,37,276.60,2025-12-08 06:20:55.477305+00:00
581,63,103.65,2025-12-08 06:20:55.489650+00:00
582,91,186.63,2025-12-08 06:20:55.494656+00:00
583,67,101.45,2025-12-08 06:20:55.499605+00:00
584,66,147.71,2025-12-08 06:20:55.504890+00:00
585,104,158.06,2025-12-08 06:20:55.514194+00:00
586,27,278.80,2025-12-08 06:20:55.521209+00:00
587,73,308.68,2025-12-08 06:20:55.533935+00:00
588,8,149.10,2025-12-08 06:20:55.545703+00:00
589,80,67.32,2025-12-08 06:20:55.552041+00:00
590,37,147.99,2025-12-08 06:20:55.558114+00:00
591,19,202.64,2025-12-08 06:20:55.563874+00:00
592,60,186.45,2025-12-08 06:20:55.574301+00:00
593,30,230.82,2025-12-08 06:20:55.588293+00:00
594,48,222.61,2025-12-08 06:20:55.600770+00:00
595,37,106.36,2025-12-08 06:20:55.607770+00:00
596,21,66.10,2025-12-08 06:20:55.612878+00:00
597,48,311.08,2025-12-08 06:20:55.617581+00:00
598,13,223.49,2025-12-08 06:20:55.631063+00:00
599,16,362.37,2025-12-08 06:20:55.638282+00:00
600,48,311.08,2025-12-08 06:20:55.649823+00:00
601,75,139.93,2025-12-08 06:20:55.662259+00:00
602,28,170.19,2025-12-08 06:20:55.671894+00:00
603,16,23.84,2025-12-08 06:20:55.679973+00:00
604,94,302.72,2025-12-08 06:20:55.684720+00:00
605,91,243.92,2025-12-08 06:21:44.707542+00:00
606,79,331.56,2025-12-08 06:21:44.766093+00:00
607,9,56.80,2025-12-08 06:21:44.781871+00:00
608,39,336.11,2025-12-08 06:21:44.791009+00:00
609,84,208.76,2025-12-08 06:21:44.806480+00:00
610,91,243.92,2025-12-08 06:21:44.812672+00:00
611,15,272.81,2025-12-08 06:21:44.828831+00:00
612,26,52.83,2025-12-08 06:21:44.845023+00:00
613,62,5.25,2025-12-08 06:21:44.849755+00:00
614,17,399.77,2025-12-08 06:21:44.854769+00:00
615,55,43.48,2025-12-08 06:21:44.871408+00:00
616,11,252.09,2025-12-08 06:21:44.877001+00:00
617,98,57.44,2025-12-08 06:21:44.891368+00:00
618,50,27.82,2025-12-08 06:21:44.898216+00:00
619,51,41.08,2025-12-08 06:21:44.902623+00:00
620,14,78.24,2025-12-08 06:21:44.907038+00:00
621,34,49.70,2025-12-08 06:21:44.912088+00:00
622,47,418.58,2025-12-08 06:21:44.919468+00:00
623,12,136.46,2025-12-08 06:21:44.935258+00:00
624,59,86.38,2025-12-08 06:21:44.940769+00:00
625,31,265.20,2025-12-08 06:21:44.948811+00:00
626,17,399.77,2025-12-08 06:21:44.963811+00:00
627,97,67.53,2025-12-08 06:21:44.977225+00:00
628,71,133.65,2025-12-08 06:21:44.983900+00:00
629,76,73.44,2025-12-08 06:21:44.990939+00:00
630,70,137.71,2025-12-08 06:21:44.997425+00:00
631,54,165.68,2025-12-08 06:21:45.002901+00:00
632,69,5.28,2025-12-08 06:21:45.008316+00:00
633,97,59.19,2025-12-08 06:21:45.012597+00:00
634,105,77.98,2025-12-08 06:21:45.017468+00:00
635,41,336.98,2025-12-08 06:21:45.022955+00:00
636,96,295.09,2025-12-08 06:21:45.041189+00:00
637,107,361.74,2025-12-08 06:21:45.058990+00:00
638,64,30.78,2025-12-08 06:21:45.085077+00:00
639,9,49.12,2025-12-08 06:21:45.090098+00:00
640,46,117.72,2025-12-08 06:21:45.094591+00:00
641,85,94.73,2025-12-08 06:21:45.100214+00:00
642,68,190.29,2025-12-08 06:21:45.105322+00:00
643,63,101.51,2025-12-08 06:21:45.112130+00:00
644,12,232.05,2025-12-08 06:21:45.122888+00:00
645,18,139.16,2025-12-08 06:21:45.137112+00:00
646,11,176.22,2025-12-08 06:21:45.142886+00:00
647,91,243.92,2025-12-08 06:21:45.151695+00:00
648,66,338.12,2025-12-08 06:21:45.168846+00:00
649,81,15.04,2025-12-08 06:21:45.185272+00:00
650,100,435.83,2025-12-08 06:21:45.193603+00:00
651,73,138.55,2025-12-08 06:21:45.213720+00:00
652,34,156.95,2025-12-08 06:21:45.219856+00:00
653,98,349.11,2025-12-08 06:21:45.226344+00:00
654,55,441.35,2025-12-08 06:21:45.245450+00:00
655,107,361.74,2025-12-08 06:21:45.266168+00:00
656,58,129.47,2025-12-08 06:21:45.297571+00:00
657,15,272.81,2025-12-08 06:21:45.319078+00:00
658,63,101.51,2025-12-08 06:21:45.340966+00:00
659,87,93.53,2025-12-08 06:21:45.355111+00:00
660,51,389.54,2025-12-08 06:21:45.363415+00:00
661,68,102.90,2025-12-08 06:21:45.380743+00:00
662,106,290.06,2025-12-08 06:21:45.389487+00:00
663,105,247.73,2025-12-08 06:21:45.405826+00:00
664,9,386.08,2025-12-08 06:21:45.413146+00:00
665,19,44.10,2025-12-08 06:21:45.431053+00:00
666,80,165.72,2025-12-08 06:21:45.435800+00:00
667,61,292.02,2025-12-08 06:21:45.444634+00:00
668,104,144.13,2025-12-08 06:21:45.461051+00:00
669,9,144.59,2025-12-08 06:21:45.468633+00:00
670,39,47.06,2025-12-08 06:21:45.474351+00:00
671,45,230.25,2025-12-08 06:21:45.479702+00:00
672,56,117.97,2025-12-08 06:21:45.494279+00:00
673,28,278.26,2025-12-08 06:21:45.506182+00:00
674,40,343.97,2025-12-08 06:21:45.520960+00:00
675,83,150.93,2025-12-08 06:21:45.534741+00:00
676,81,88.68,2025-12-08 06:21:45.547257+00:00
677,10,390.56,2025-12-08 06:21:45.554964+00:00
678,26,134.71,2025-12-08 06:21:45.570995+00:00
679,73,462.70,2025-12-08 06:21:45.577239+00:00
680,60,264.42,2025-12-08 06:21:45.596732+00:00
681,66,20.76,2025-12-08 06:21:45.614272+00:00
682,58,135.54,2025-12-08 06:21:45.623017+00:00
683,44,202.22,2025-12-08 06:21:45.631454+00:00
684,93,253.79,2025-12-08 06:21:45.646078+00:00
685,107,116.66,2025-12-08 06:21:45.661861+00:00
686,88,126.86,2025-12-08 06:21:45.667979+00:00
687,60,221.09,2025-12-08 06:21:45.673547+00:00
688,37,276.60,2025-12-08 06:21:45.680851+00:00
689,87,43.41,2025-12-08 06:21:45.698665+00:00
690,103,24.57,2025-12-08 06:21:45.703273+00:00
691,99,76.59,2025-12-08 06:21:45.707886+00:00
692,89,149.94,2025-12-08 06:21:45.713511+00:00
693,13,150.61,2025-12-08 06:21:45.728749+00:00
694,18,335.90,2025-12-08 06:21:45.737353+00:00
695,75,195.11,2025-12-08 06:21:45.757727+00:00
696,17,109.20,2025-12-08 06:21:45.773337+00:00
697,46,6.76,2025-12-08 06:21:45.779064+00:00
698,70,15.93,2025-12-08 06:21:45.785837+00:00
699,25,9.78,2025-12-08 06:21:45.792519+00:00
700,31,265.20,2025-12-08 06:21:45.800240+00:00
701,63,101.51,2025-12-08 06:21:45.815926+00:00
702,95,231.85,2025-12-08 06:21:45.828788+00:00
703,49,210.95,2025-12-08 06:21:45.842284+00:00
704,74,162.45,2025-12-08 06:21:45.857738+00:00
705,8,5.72,2025-12-08 06:21:45.864533+00:00
706,46,73.71,2025-12-08 06:21:45.869059+00:00
707,97,39.60,2025-12-08 06:21:45.873539+00:00
708,88,266.01,2025-12-08 06:21:45.878893+00:00
709,96,58.10,2025-12-08 06:21:45.891866+00:00
710,39,248.22,2025-12-08 06:21:45.897009+00:00
711,37,276.60,2025-12-08 06:21:45.904291+00:00
712,42,178.94,2025-12-08 06:21:45.919654+00:00
713,76,296.82,2025-12-08 06:21:45.939038+00:00
714,74,401.67,2025-12-08 06:21:45.957029+00:00
715,47,5.11,2025-12-08 06:21:45.976014+00:00
716,23,432.74,2025-12-08 06:21:45.981567+00:00
717,62,448.61,2025-12-08 06:21:46.004730+00:00
718,84,20.49,2025-12-08 06:21:46.025790+00:00
719,80,222.22,2025-12-08 06:21:46.030611+00:00
720,64,426.77,2025-12-08 06:21:46.037756+00:00
721,32,350.70,2025-12-08 06:21:46.060499+00:00
722,58,46.02,2025-12-08 06:21:46.075889+00:00
723,61,292.02,2025-12-08 06:21:46.081677+00:00
724,40,343.97,2025-12-08 06:21:46.096055+00:00
725,70,411.77,2025-12-08 06:21:46.109352+00:00
726,47,418.58,2025-12-08 06:21:46.130163+00:00
727,43,191.62,2025-12-08 06:21:46.146396+00:00
728,75,195.11,2025-12-08 06:21:46.159166+00:00
729,78,87.40,2025-12-08 06:21:46.170849+00:00
730,49,145.96,2025-12-08 06:21:46.175416+00:00
731,67,375.40,2025-12-08 06:21:46.180514+00:00
732,61,205.82,2025-12-08 06:21:46.196045+00:00
733,104,356.43,2025-12-08 06:21:46.203570+00:00
734,59,172.26,2025-12-08 06:21:46.218869+00:00
735,18,335.90,2025-12-08 06:21:46.224711+00:00
736,22,431.84,2025-12-08 06:21:46.239626+00:00
737,19,332.57,2025-12-08 06:21:46.255163+00:00
738,98,349.11,2025-12-08 06:21:46.270981+00:00
739,29,98.64,2025-12-08 06:21:46.284348+00:00
740,26,187.43,2025-12-08 06:21:46.291845+00:00
741,101,318.70,2025-12-08 06:21:46.305023+00:00
742,38,136.25,2025-12-08 06:21:46.319476+00:00
743,21,406.32,2025-12-08 06:21:46.325009+00:00
744,13,169.65,2025-12-08 06:21:46.341458+00:00
745,23,432.74,2025-12-08 06:21:46.348388+00:00
746,81,330.51,2025-12-08 06:21:46.367697+00:00
747,76,38.78,2025-12-08 06:21:46.380758+00:00
748,91,50.56,2025-12-08 06:21:46.386858+00:00
749,55,121.29,2025-12-08 06:21:46.392440+00:00
750,66,195.91,2025-12-08 06:21:46.397207+00:00
751,89,149.94,2025-12-08 06:21:46.402786+00:00
752,9,386.08,2025-12-08 06:21:46.414119+00:00
753,85,155.51,2025-12-08 06:21:46.427740+00:00
754,64,426.77,2025-12-08 06:21:46.433158+00:00
755,70,34.02,2025-12-08 06:21:46.451339+00:00
756,19,332.57,2025-12-08 06:21:46.456319+00:00
757,83,122.34,2025-12-08 06:21:46.472393+00:00
758,15,272.81,2025-12-08 06:21:46.479783+00:00
759,95,231.85,2025-12-08 06:21:46.492097+00:00
760,48,81.03,2025-12-08 06:21:46.502931+00:00
761,69,410.14,2025-12-08 06:21:46.509246+00:00
762,81,330.51,2025-12-08 06:21:46.525995+00:00
763,52,232.18,2025-12-08 06:21:46.540036+00:00
764,11,252.09,2025-12-08 06:21:46.553528+00:00
765,102,34.05,2025-12-08 06:21:46.568074+00:00
766,78,353.07,2025-12-08 06:21:46.572580+00:00
767,55,106.63,2025-12-08 06:21:46.586106+00:00
768,60,264.42,2025-12-08 06:21:46.593429+00:00
769,41,336.98,2025-12-08 06:21:46.606639+00:00
770,42,236.27,2025-12-08 06:21:46.621206+00:00
771,86,120.51,2025-12-08 06:21:46.627032+00:00
772,74,401.67,2025-12-08 06:21:46.632259+00:00
773,39,336.11,2025-12-08 06:21:46.646642+00:00
774,86,220.64,2025-12-08 06:21:46.660497+00:00
775,29,402.34,2025-12-08 06:21:46.666315+00:00
776,89,149.94,2025-12-08 06:21:46.682943+00:00
777,53,169.08,2025-12-08 06:21:46.694006+00:00
778,17,272.63,2025-12-08 06:21:46.698880+00:00
779,69,410.14,2025-12-08 06:21:46.704631+00:00
780,39,77.64,2025-12-08 06:21:46.719976+00:00
781,91,243.92,2025-12-08 06:21:46.727596+00:00
782,36,288.05,2025-12-08 06:21:46.740113+00:00
783,15,20.32,2025-12-08 06:21:46.754141+00:00
784,52,163.47,2025-12-08 06:21:46.758134+00:00
785,83,126.71,2025-12-08 06:21:46.763333+00:00
786,36,23.33,2025-12-08 06:21:46.767652+00:00
787,64,124.73,2025-12-08 06:21:46.771291+00:00
788,81,149.43,2025-12-08 06:21:46.775391+00:00
789,101,33.12,2025-12-08 06:21:46.781495+00:00
790,105,290.08,2025-12-08 06:21:46.786629+00:00
791,47,418.58,2025-12-08 06:21:46.805121+00:00
792,75,160.28,2025-12-08 06:21:46.819542+00:00
793,97,337.07,2025-12-08 06:21:46.825491+00:00
794,83,70.89,2025-12-08 06:21:46.841272+00:00
795,8,105.35,2025-12-08 06:21:46.845517+00:00
796,103,240.12,2025-12-08 06:21:46.850595+00:00
797,60,264.42,2025-12-08 06:21:46.864032+00:00
798,29,402.34,2025-12-08 06:21:46.879254+00:00
799,21,406.32,2025-12-08 06:21:46.895006+00:00
800,51,389.54,2025-12-08 06:21:46.911785+00:00
801,59,280.31,2025-12-08 06:21:46.924969+00:00
802,67,375.40,2025-12-08 06:21:46.942172+00:00
803,77,83.74,2025-12-08 06:21:46.956218+00:00
804,20,116.15,2025-12-08 06:21:46.962235+00:00
805,33,209.43,2025-12-08 06:21:46.969490+00:00
806,29,196.90,2025-12-08 06:21:46.980290+00:00
807,97,70.59,2025-12-08 06:21:46.987154+00:00
808,33,209.43,2025-12-08 06:21:46.995116+00:00
809,69,410.14,2025-12-08 06:21:47.007090+00:00
810,49,210.95,2025-12-08 06:21:47.022116+00:00
811,12,138.78,2025-12-08 06:21:47.034776+00:00
812,103,73.89,2025-12-08 06:21:47.040799+00:00
813,54,39.52,2025-12-08 06:21:47.044491+00:00
814,55,121.26,2025-12-08 06:21:47.048690+00:00
815,72,48.91,2025-12-08 06:21:47.054038+00:00
816,56,117.97,2025-12-08 06:21:47.059642+00:00
817,19,332.57,2025-12-08 06:21:47.069476+00:00
818,34,123.69,2025-12-08 06:21:47.085018+00:00
819,32,350.70,2025-12-08 06:21:47.092000+00:00
820,70,411.77,2025-12-08 06:21:47.106075+00:00
821,48,145.03,2025-12-08 06:21:47.125065+00:00
822,13,454.13,2025-12-08 06:21:47.131094+00:00
823,106,290.06,2025-12-08 06:21:47.145016+00:00
824,98,210.99,2025-12-08 06:21:47.160085+00:00
825,65,563.40,2025-12-08 06:21:47.165716+00:00
826,78,147.92,2025-12-08 06:21:47.183324+00:00
827,69,410.14,2025-12-08 06:21:47.191078+00:00
828,29,402.34,2025-12-08 06:21:47.206573+00:00
829,63,101.51,2025-12-08 06:21:47.225364+00:00
830,70,44.73,2025-12-08 06:21:47.233829+00:00
831,28,35.49,2025-12-08 06:21:47.237902+00:00
832,43,191.62,2025-12-08 06:21:47.242980+00:00
833,94,418.68,2025-12-08 06:21:47.256401+00:00
834,26,187.43,2025-12-08 06:21:47.271038+00:00
835,104,356.43,2025-12-08 06:21:47.282448+00:00
836,70,162.46,2025-12-08 06:21:47.294879+00:00
837,19,40.90,2025-12-08 06:21:47.299709+00:00
838,92,90.07,2025-12-08 06:21:47.305950+00:00
839,85,222.36,2025-12-08 06:21:47.312554+00:00
840,97,45.54,2025-12-08 06:21:47.326230+00:00
841,48,40.47,2025-12-08 06:21:47.330198+00:00
842,31,135.02,2025-12-08 06:21:47.335786+00:00
843,89,149.94,2025-12-08 06:21:47.343244+00:00
844,77,347.16,2025-12-08 06:21:47.355080+00:00
845,69,410.14,2025-12-08 06:21:47.368547+00:00
846,90,390.85,2025-12-08 06:21:47.383676+00:00
847,80,69.20,2025-12-08 06:21:47.396057+00:00
848,44,164.19,2025-12-08 06:21:47.400191+00:00
849,51,51.40,2025-12-08 06:21:47.405250+00:00
850,60,264.42,2025-12-08 06:21:47.409629+00:00
851,68,266.97,2025-12-08 06:21:47.422819+00:00
852,36,154.26,2025-12-08 06:21:47.436346+00:00
853,39,336.11,2025-12-08 06:21:47.443849+00:00
854,64,426.77,2025-12-08 06:21:47.459910+00:00
855,66,140.78,2025-12-08 06:21:47.476678+00:00
856,46,426.76,2025-12-08 06:21:47.484107+00:00
857,21,154.76,2025-12-08 06:21:47.498254+00:00
858,60,264.42,2025-12-08 06:21:47.503725+00:00
859,97,42.09,2025-12-08 06:21:47.516187+00:00
860,98,349.11,2025-12-08 06:21:47.521230+00:00
861,44,202.22,2025-12-08 06:21:47.535610+00:00
862,95,204.13,2025-12-08 06:21:47.546234+00:00
863,39,148.74,2025-12-08 06:21:47.552844+00:00
864,31,265.20,2025-12-08 06:21:47.558490+00:00
865,77,347.16,2025-12-08 06:21:47.571638+00:00
866,69,410.14,2025-12-08 06:21:47.585046+00:00
867,96,61.03,2025-12-08 06:21:47.599283+00:00
868,23,78.40,2025-12-08 06:21:47.603348+00:00
869,18,335.90,2025-12-08 06:21:47.608157+00:00
870,22,431.84,2025-12-08 06:21:47.626170+00:00
871,98,349.11,2025-12-08 06:21:47.643086+00:00
872,63,79.77,2025-12-08 06:21:47.656886+00:00
873,29,402.34,2025-12-08 06:21:47.663426+00:00
874,38,139.33,2025-12-08 06:21:47.681159+00:00
875,39,336.11,2025-12-08 06:21:47.691608+00:00
876,41,279.47,2025-12-08 06:21:47.709247+00:00
877,66,250.96,2025-12-08 06:21:47.717696+00:00
878,82,126.44,2025-12-08 06:21:47.727437+00:00
879,105,74.86,2025-12-08 06:21:47.733416+00:00
880,76,106.46,2025-12-08 06:21:47.739138+00:00
881,79,331.56,2025-12-08 06:21:47.745944+00:00
882,17,32.81,2025-12-08 06:21:47.766902+00:00
883,56,79.16,2025-12-08 06:21:47.775029+00:00
884,69,105.42,2025-12-08 06:21:47.780289+00:00
885,93,253.79,2025-12-08 06:21:47.786860+00:00
886,43,141.10,2025-12-08 06:21:47.802192+00:00
887,37,276.60,2025-12-08 06:21:47.808326+00:00
888,107,361.74,2025-12-08 06:21:47.820448+00:00
889,37,90.32,2025-12-08 06:21:47.837624+00:00
890,83,150.93,2025-12-08 06:21:47.844264+00:00
891,49,210.95,2025-12-08 06:21:47.855342+00:00
892,54,39.10,2025-12-08 06:21:47.869826+00:00
893,17,399.77,2025-12-08 06:21:47.874373+00:00
894,52,232.18,2025-12-08 06:21:47.886481+00:00
895,90,121.77,2025-12-08 06:21:47.898906+00:00
896,86,97.00,2025-12-08 06:21:47.903807+00:00
897,57,106.72,2025-12-08 06:21:47.908801+00:00
898,38,193.79,2025-12-08 06:21:47.917667+00:00
899,17,122.64,2025-12-08 06:21:47.924501+00:00
900,81,36.16,2025-12-08 06:21:47.931466+00:00
901,36,98.09,2025-12-08 06:21:47.937096+00:00
902,38,136.08,2025-12-08 06:21:47.941877+00:00
903,76,134.03,2025-12-08 06:21:47.946464+00:00
904,16,59.88,2025-12-08 06:21:47.951364+00:00
905,2,24.26,2025-12-08 15:35:05.601268+00:00
906,81,412.32,2025-12-09 04:47:06.443346+00:00
907,52,427.72,2025-12-09 04:47:06.544814+00:00
908,51,451.82,2025-12-09 04:47:06.590654+00:00
909,75,54.68,2025-12-09 04:47:06.639774+00:00
910,52,19.20,2025-12-09 04:47:06.654722+00:00
911,94,192.87,2025-12-09 04:47:06.665406+00:00
912,81,241.83,2025-12-09 04:47:06.680891+00:00
913,42,164.13,2025-12-09 04:47:06.694665+00:00
914,25,528.05,2025-12-09 04:47:06.703196+00:00
915,51,63.78,2025-12-09 04:47:06.745759+00:00
916,56,86.60,2025-12-09 04:47:06.754613+00:00
917,53,18.90,2025-12-09 04:47:06.763126+00:00
918,36,47.24,2025-12-09 04:47:06.770894+00:00
919,88,275.15,2025-12-09 04:47:06.781339+00:00
920,23,672.46,2025-12-09 04:47:06.806433+00:00
921,94,465.56,2025-12-09 04:47:06.851826+00:00
922,49,236.77,2025-12-09 04:47:06.884719+00:00
923,41,163.54,2025-12-09 04:47:06.914230+00:00
924,53,260.31,2025-12-09 04:47:06.931620+00:00
925,75,41.85,2025-12-09 04:47:06.961207+00:00
926,11,322.32,2025-12-09 04:47:06.970936+00:00
927,39,560.55,2025-12-09 04:47:07.006012+00:00
928,87,137.73,2025-12-09 04:47:07.049332+00:00
929,86,188.05,2025-12-09 04:47:07.065661+00:00
930,83,87.88,2025-12-09 04:47:07.091007+00:00
931,93,149.52,2025-12-09 04:47:07.106819+00:00
932,90,114.95,2025-12-09 04:47:07.118375+00:00
933,105,93.64,2025-12-09 04:47:07.132977+00:00
934,33,340.60,2025-12-09 04:47:07.143516+00:00
935,75,259.91,2025-12-09 04:47:07.176192+00:00
936,92,537.62,2025-12-09 04:47:07.201929+00:00
937,10,510.28,2025-12-09 04:47:07.240309+00:00
938,79,5.39,2025-12-09 04:47:07.272824+00:00
939,103,305.28,2025-12-09 04:47:07.282586+00:00
940,49,50.05,2025-12-09 04:47:07.303245+00:00
941,75,259.91,2025-12-09 04:47:07.314446+00:00
942,57,76.39,2025-12-09 04:47:07.340213+00:00
943,40,511.76,2025-12-09 04:47:07.352167+00:00
944,90,195.09,2025-12-09 04:47:07.384044+00:00
945,38,27.15,2025-12-09 04:47:07.394398+00:00
946,99,490.24,2025-12-09 04:47:07.403839+00:00
947,26,246.06,2025-12-09 04:47:07.442464+00:00
948,15,383.99,2025-12-09 04:47:07.476451+00:00
949,72,240.27,2025-12-09 04:47:07.509125+00:00
950,49,70.46,2025-12-09 04:47:07.538053+00:00
951,80,147.09,2025-12-09 04:47:07.547076+00:00
952,20,409.27,2025-12-09 04:47:07.558119+00:00
953,58,136.43,2025-12-09 04:47:07.596693+00:00
954,68,139.19,2025-12-09 04:47:07.606748+00:00
955,37,105.23,2025-12-09 04:47:07.616287+00:00
956,80,470.30,2025-12-09 04:47:07.629059+00:00
957,25,528.05,2025-12-09 04:47:07.671336+00:00
958,18,83.93,2025-12-09 04:47:07.712888+00:00
959,105,433.92,2025-12-09 04:47:07.729051+00:00
960,41,376.34,2025-12-09 04:47:07.772747+00:00
961,41,169.04,2025-12-09 04:47:07.810184+00:00
962,14,54.50,2025-12-09 04:47:07.822493+00:00
963,40,511.76,2025-12-09 04:47:07.838436+00:00
964,85,249.54,2025-12-09 04:47:07.876299+00:00
965,38,380.10,2025-12-09 04:47:07.912280+00:00
966,56,130.38,2025-12-09 04:47:07.955615+00:00
967,79,168.42,2025-12-09 04:47:07.980166+00:00
968,36,366.08,2025-12-09 04:47:07.996744+00:00
969,83,277.08,2025-12-09 04:47:08.039860+00:00
970,43,270.21,2025-12-09 04:47:08.076124+00:00
971,16,712.13,2025-12-09 04:47:08.109115+00:00
972,51,451.82,2025-12-09 04:47:08.156356+00:00
973,25,528.05,2025-12-09 04:47:08.192082+00:00
974,43,270.21,2025-12-09 04:47:08.237179+00:00
975,81,412.32,2025-12-09 04:47:08.274157+00:00
976,27,390.05,2025-12-09 04:47:08.311953+00:00
977,107,374.63,2025-12-09 04:47:08.351367+00:00
978,30,472.52,2025-12-09 04:47:08.390001+00:00
979,89,308.03,2025-12-09 04:47:08.434219+00:00
980,37,206.16,2025-12-09 04:47:08.476546+00:00
981,27,390.05,2025-12-09 04:47:08.495676+00:00
982,19,462.59,2025-12-09 04:47:08.535993+00:00
983,59,66.12,2025-12-09 04:47:08.576874+00:00
984,44,266.03,2025-12-09 04:47:08.591955+00:00
985,102,484.62,2025-12-09 04:47:08.615297+00:00
986,84,432.40,2025-12-09 04:47:08.655529+00:00
987,65,639.60,2025-12-09 04:47:08.690604+00:00
988,39,171.65,2025-12-09 04:47:08.732052+00:00
989,46,582.78,2025-12-09 04:47:08.745178+00:00
990,14,25.56,2025-12-09 04:47:08.791434+00:00
991,99,121.69,2025-12-09 04:47:08.801019+00:00
992,11,183.55,2025-12-09 04:47:08.811339+00:00
993,38,159.47,2025-12-09 04:47:08.822435+00:00
994,16,45.36,2025-12-09 04:47:08.834004+00:00
995,89,308.03,2025-12-09 04:47:08.844033+00:00
996,94,138.75,2025-12-09 04:47:08.877565+00:00
997,25,528.05,2025-12-09 04:47:08.893464+00:00
998,89,48.64,2025-12-09 04:47:08.937600+00:00
